source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,2.8119388225052994e-07,True,"""Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",27,3838,20,18452,0.005211047420531527,0.7407407407407407,query_1,"['GO:0001909', 'GO:0001910', 'GO:0002704', 'GO:0031342']"
GO:BP,GO:0002708,positive regulation of lymphocyte mediated immunity,3.3579285141056204e-07,True,"""Any process that activates or increases the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]",113,3838,51,18452,0.013288170922355394,0.45132743362831856,query_1,"['GO:0002449', 'GO:0002705', 'GO:0002706']"
GO:BP,GO:0002285,lymphocyte activation involved in immune response,3.4550237481435055e-07,True,"""A change in morphology and behavior of a lymphocyte resulting from exposure to a specific antigen, mitogen, cytokine, chemokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",182,3838,72,18452,0.018759770713913496,0.3956043956043956,query_1,"['GO:0002366', 'GO:0046649']"
GO:BP,GO:0019731,antibacterial humoral response,3.706004470079586e-07,True,"""An immune response against bacteria mediated through a body fluid. Examples of this process are the antibacterial humoral responses in Mus musculus and Drosophila melanogaster."" [GOC:go_curators, GOC:mtg_sensu]",39,3838,25,18452,0.006513809275664409,0.6410256410256411,query_1,"['GO:0019730', 'GO:0042742']"
GO:BP,GO:0007162,negative regulation of cell adhesion,3.7683311967078324e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",263,3838,95,18452,0.024752475247524754,0.3612167300380228,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048523']"
GO:BP,GO:0051239,regulation of multicellular organismal process,3.886076571087766e-07,True,"""Any process that modulates the frequency, rate or extent of a multicellular organismal process, the processes pertinent to the function of a multicellular organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai, GOC:dph, GOC:tb]",2504,3838,631,18452,0.16440854611776967,0.2519968051118211,query_1,"['GO:0032501', 'GO:0050789']"
GO:BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,4.079607347030576e-07,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",52,3838,30,18452,0.007816571130797291,0.5769230769230769,query_1,"['GO:0001909', 'GO:0001910', 'GO:0002705', 'GO:0031343']"
GO:BP,GO:0045619,regulation of lymphocyte differentiation,4.1823219539404854e-07,True,"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",200,3838,77,18452,0.020062532569046377,0.385,query_1,"['GO:0030098', 'GO:0051249', 'GO:1902105']"
GO:BP,GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,4.227870025660108e-07,True,"""The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591]",32,3838,22,18452,0.005732152162584679,0.6875,query_1,"['GO:0002504', 'GO:0048002']"
GO:BP,GO:0071621,granulocyte chemotaxis,5.331574145819777e-07,True,"""The movement of a granulocyte in response to an external stimulus."" [GOC:rph]",105,3838,48,18452,0.012506513809275664,0.45714285714285713,query_1,"['GO:0030595', 'GO:0097530']"
GO:BP,GO:0002526,acute inflammatory response,6.100938480553439e-07,True,"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",84,3838,41,18452,0.01068264721208963,0.4880952380952381,query_1,['GO:0006954']
GO:BP,GO:0045730,respiratory burst,7.06615268062595e-07,True,"""A phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [ISBN:0198506732]",35,3838,23,18452,0.005992704533611256,0.6571428571428571,query_1,['GO:0008152']
GO:BP,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,7.06615268062595e-07,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex."" [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]",35,3838,23,18452,0.005992704533611256,0.6571428571428571,query_1,['GO:0019882']
GO:BP,GO:0031342,negative regulation of cell killing,7.186791926253252e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell killing."" [GOC:mah]",28,3838,20,18452,0.005211047420531527,0.7142857142857143,query_1,"['GO:0001906', 'GO:0031341', 'GO:0048523']"
GO:BP,GO:0097529,myeloid leukocyte migration,8.485523907849595e-07,True,"""The movement of a myeloid leukocyte within or between different tissues and organs of the body."" [GOC:cvs, PMID:22342843, PMID:24157461]",196,3838,75,18452,0.019541427826993224,0.3826530612244898,query_1,['GO:0050900']
GO:BP,GO:0002687,positive regulation of leukocyte migration,9.978254613561783e-07,True,"""Any process that activates or increases the frequency, rate, or extent of leukocyte migration."" [GOC:add]",139,3838,58,18452,0.015112037519541427,0.4172661870503597,query_1,"['GO:0002684', 'GO:0002685', 'GO:0030335', 'GO:0050900']"
GO:BP,GO:0002286,T cell activation involved in immune response,1.1918288369466275e-06,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",101,3838,46,18452,0.011985409067222511,0.45544554455445546,query_1,"['GO:0002285', 'GO:0042110']"
GO:BP,GO:0042130,negative regulation of T cell proliferation,1.2272226572330154e-06,True,"""Any process that stops, prevents or reduces the rate or extent of T cell proliferation."" [GOC:jl]",68,3838,35,18452,0.009119332985930172,0.5147058823529411,query_1,"['GO:0042098', 'GO:0042129', 'GO:0050672', 'GO:0050868']"
GO:BP,GO:0050764,regulation of phagocytosis,1.345425978465713e-06,True,"""Any process that modulates the frequency, rate or extent of phagocytosis, the process in which phagocytes engulf external particulate material."" [GOC:ai]",89,3838,42,18452,0.010943199583116207,0.47191011235955055,query_1,"['GO:0006909', 'GO:0030100']"
GO:BP,GO:0002396,MHC protein complex assembly,1.4257416639298122e-06,True,"""The aggregation, arrangement and bonding together of a set of components to form an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",18,3838,15,18452,0.0039082855653986455,0.8333333333333334,query_1,['GO:0065003']
GO:BP,GO:0002501,peptide antigen assembly with MHC protein complex,1.4257416639298122e-06,True,"""The binding of a peptide to the antigen binding groove of an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591]",18,3838,15,18452,0.0039082855653986455,0.8333333333333334,query_1,"['GO:0002396', 'GO:0048002', 'GO:0065003']"
GO:BP,GO:0071706,tumor necrosis factor superfamily cytokine production,1.6007591924982258e-06,True,"""The appearance of any member of the TNF superfamily due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add]",144,3838,59,18452,0.015372589890568004,0.4097222222222222,query_1,['GO:0001816']
GO:BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,1.6007591924982258e-06,True,"""Any process that modulates the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",144,3838,59,18452,0.015372589890568004,0.4097222222222222,query_1,"['GO:0001817', 'GO:0071706']"
GO:BP,GO:0030199,collagen fibril organization,1.8240982914729979e-06,True,"""Any process that determines the size and arrangement of collagen fibrils within an extracellular matrix."" [GOC:mah, ISBN:0815316194]",66,3838,34,18452,0.008858780614903595,0.5151515151515151,query_1,['GO:0030198']
GO:BP,GO:0048584,positive regulation of response to stimulus,1.858770892787831e-06,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2061,3838,525,18452,0.13678999478895257,0.2547307132459971,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
GO:BP,GO:0019884,antigen processing and presentation of exogenous antigen,1.8636816984015368e-06,True,"""The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."" [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]",44,3838,26,18452,0.006774361646690985,0.5909090909090909,query_1,['GO:0019882']
GO:BP,GO:0002709,regulation of T cell mediated immunity,1.9686835057563827e-06,True,"""Any process that modulates the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",87,3838,41,18452,0.01068264721208963,0.47126436781609193,query_1,"['GO:0002456', 'GO:0002706', 'GO:0002822']"
GO:BP,GO:0050852,T cell receptor signaling pathway,2.077418220466575e-06,True,"""The series of molecular signals initiated by the cross-linking of an antigen receptor on a T cell."" [GOC:add]",135,3838,56,18452,0.014590932777488274,0.4148148148148148,query_1,['GO:0050851']
GO:BP,GO:1903706,regulation of hemopoiesis,3.1807939052945374e-06,True,"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",379,3838,123,18452,0.03204794163626889,0.3245382585751979,query_1,"['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']"
GO:BP,GO:0032680,regulation of tumor necrosis factor production,3.3854818028804648e-06,True,"""Any process that modulates the frequency, rate or extent of tumor necrosis factor production."" [GOC:mah, PMID:10891884, PMID:15560120]",140,3838,57,18452,0.01485148514851485,0.40714285714285714,query_1,"['GO:0032640', 'GO:1903555']"
GO:BP,GO:0032640,tumor necrosis factor production,3.3854818028804648e-06,True,"""The appearance of tumor necrosis factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Tumor necrosis factor is an inflammatory cytokine produced by macrophages/monocytes during acute inflammation and which is responsible for a diverse range of signaling events within cells, leading to necrosis or apoptosis."" [GOC:mah, PMID:10891884, PMID:15560120]",140,3838,57,18452,0.01485148514851485,0.40714285714285714,query_1,['GO:0071706']
GO:BP,GO:0097530,granulocyte migration,3.663752100164106e-06,True,"""The movement of a granulocyte within or between different tissues and organs of the body."" [GOC:cvs, PMID:24163421, PMID:24193336]",127,3838,53,18452,0.013809275664408547,0.41732283464566927,query_1,['GO:0097529']
GO:BP,GO:0032675,regulation of interleukin-6 production,4.042893479210233e-06,True,"""Any process that modulates the frequency, rate, or extent of interleukin-6 production."" [GOC:mah]",134,3838,55,18452,0.0143303804064617,0.41044776119402987,query_1,"['GO:0001817', 'GO:0032635']"
GO:BP,GO:0032635,interleukin-6 production,4.042893479210233e-06,True,"""The appearance of interleukin-6 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",134,3838,55,18452,0.0143303804064617,0.41044776119402987,query_1,['GO:0001816']
GO:BP,GO:0071345,cellular response to cytokine stimulus,4.042893479210233e-06,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",763,3838,219,18452,0.05706096925482022,0.2870249017038008,query_1,['GO:0034097']
GO:BP,GO:0071677,positive regulation of mononuclear cell migration,4.147579715940692e-06,True,"""Any process that increases the rate, frequency or extent of mononuclear cell migration. Mononuclear cell migration is the movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",89,3838,41,18452,0.01068264721208963,0.4606741573033708,query_1,"['GO:0002687', 'GO:0071674', 'GO:0071675']"
GO:BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,5.4104611702453995e-06,True,"""The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein."" [GOC:add, ISBN:0781735149, PMID:15771591]",28,3838,19,18452,0.0049504950495049506,0.6785714285714286,query_1,"['GO:0002478', 'GO:0002495']"
GO:BP,GO:0007204,positive regulation of cytosolic calcium ion concentration,5.820271371638845e-06,True,"""Any process that increases the concentration of calcium ions in the cytosol."" [GOC:ai]",122,3838,51,18452,0.013288170922355394,0.4180327868852459,query_1,['GO:0065008']
GO:BP,GO:0042100,B cell proliferation,6.8188139703526015e-06,True,"""The expansion of a B cell population by cell division. Follows B cell activation."" [GOC:jl]",78,3838,37,18452,0.009640437727983325,0.47435897435897434,query_1,"['GO:0042113', 'GO:0046651']"
GO:BP,GO:0002710,negative regulation of T cell mediated immunity,7.259910656638962e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",26,3838,18,18452,0.004689942678478374,0.6923076923076923,query_1,"['GO:0002456', 'GO:0002707', 'GO:0002709', 'GO:0002823']"
GO:BP,GO:0002685,regulation of leukocyte migration,8.04291428514547e-06,True,"""Any process that modulates the frequency, rate, or extent of leukocyte migration."" [GOC:add]",206,3838,75,18452,0.019541427826993224,0.3640776699029126,query_1,"['GO:0002682', 'GO:0030334', 'GO:0050900']"
GO:BP,GO:0032102,negative regulation of response to external stimulus,8.268353420848195e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",347,3838,113,18452,0.029442417926003127,0.3256484149855908,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048585']"
GO:BP,GO:0032615,interleukin-12 production,8.542361998251432e-06,True,"""The appearance of interleukin-12 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",55,3838,29,18452,0.007556018759770714,0.5272727272727272,query_1,['GO:0001816']
GO:BP,GO:0032655,regulation of interleukin-12 production,8.542361998251432e-06,True,"""Any process that modulates the frequency, rate, or extent of interleukin-12 production."" [GOC:mah]",55,3838,29,18452,0.007556018759770714,0.5272727272727272,query_1,"['GO:0001817', 'GO:0032615']"
GO:BP,GO:0045580,regulation of T cell differentiation,8.542361998251432e-06,True,"""Any process that modulates the frequency, rate or extent of T cell differentiation."" [GOC:go_curators]",171,3838,65,18452,0.016935904116727463,0.38011695906432746,query_1,"['GO:0030217', 'GO:0045619', 'GO:0050863']"
GO:BP,GO:0032753,positive regulation of interleukin-4 production,9.379345359013639e-06,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-4 production."" [GOC:mah]",24,3838,17,18452,0.004429390307451798,0.7083333333333334,query_1,"['GO:0001819', 'GO:0032633', 'GO:0032673']"
GO:BP,GO:0002716,negative regulation of natural killer cell mediated immunity,1.2109972379435523e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",22,3838,16,18452,0.004168837936425221,0.7272727272727273,query_1,"['GO:0002228', 'GO:0002707', 'GO:0002715', 'GO:0045824']"
GO:BP,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,1.3973998518087063e-05,True,"""An immune response against microbes mediated by anti-microbial peptides in body fluid."" [PMID:15761415, PMID:24287494]",56,3838,29,18452,0.007556018759770714,0.5178571428571429,query_1,['GO:0019730']
GO:BP,GO:0098581,detection of external biotic stimulus,1.4971793045851883e-05,True,"""The series of events in which an external biotic stimulus is detected and converted into a molecular signal. An external biotic stimulus is defined as one caused or produced by a living organism other than the one being stimulated."" [GOC:dos]",20,3838,15,18452,0.0039082855653986455,0.75,query_1,"['GO:0009595', 'GO:0043207']"
GO:BP,GO:0050766,positive regulation of phagocytosis,1.5425508033003743e-05,True,"""Any process that activates or increases the frequency, rate or extent of phagocytosis."" [GOC:ai]",65,3838,32,18452,0.008337675872850442,0.49230769230769234,query_1,"['GO:0006909', 'GO:0045807', 'GO:0050764']"
GO:BP,GO:0032652,regulation of interleukin-1 production,1.5684047001050822e-05,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 production."" [GOC:mah]",96,3838,42,18452,0.010943199583116207,0.4375,query_1,"['GO:0001817', 'GO:0032612']"
GO:BP,GO:0032612,interleukin-1 production,1.5684047001050822e-05,True,"""The appearance of interleukin-1 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",96,3838,42,18452,0.010943199583116207,0.4375,query_1,['GO:0001816']
GO:BP,GO:0002275,myeloid cell activation involved in immune response,1.8874712769546326e-05,True,"""A change in the morphology or behavior of a myeloid cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",87,3838,39,18452,0.010161542470036478,0.4482758620689655,query_1,"['GO:0002274', 'GO:0002366']"
GO:BP,GO:0032651,regulation of interleukin-1 beta production,2.0668176087018697e-05,True,"""Any process that modulates the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",81,3838,37,18452,0.009640437727983325,0.4567901234567901,query_1,"['GO:0032611', 'GO:0032652']"
GO:BP,GO:0032611,interleukin-1 beta production,2.0668176087018697e-05,True,"""The appearance of interleukin-1 beta due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",81,3838,37,18452,0.009640437727983325,0.4567901234567901,query_1,['GO:0032612']
GO:BP,GO:0034097,response to cytokine,2.1654454737244797e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",842,3838,234,18452,0.060969254820218866,0.27790973871733965,query_1,['GO:1901652']
GO:BP,GO:0030888,regulation of B cell proliferation,2.1753864372002627e-05,True,"""Any process that modulates the frequency, rate or extent of B cell proliferation."" [GOC:mah]",57,3838,29,18452,0.007556018759770714,0.5087719298245614,query_1,"['GO:0042100', 'GO:0050670', 'GO:0050864']"
GO:BP,GO:1901652,response to peptide,2.2478960985712403e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",855,3838,237,18452,0.06175091193329859,0.2771929824561403,query_1,['GO:0042221']
GO:BP,GO:0031640,killing of cells of another organism,2.270742842494954e-05,True,"""Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."" [GOC:add]",43,3838,24,18452,0.006253256904637832,0.5581395348837209,query_1,"['GO:0001906', 'GO:0141061']"
GO:BP,GO:0050830,defense response to Gram-positive bacterium,2.270742842494954e-05,True,"""Reactions triggered in response to the presence of a Gram-positive bacterium that act to protect the cell or organism."" [GOC:ai]",69,3838,33,18452,0.008598228243877019,0.4782608695652174,query_1,['GO:0042742']
GO:BP,GO:0141061,disruption of cell in another organism,2.270742842494954e-05,True,"""The disruption of a cell of another organism, leading to damage or temporary subversion of that cell."" [GOC:pg]",43,3838,24,18452,0.006253256904637832,0.5581395348837209,query_1,['GO:0141060']
GO:BP,GO:0032673,regulation of interleukin-4 production,2.4029434274835883e-05,True,"""Any process that modulates the frequency, rate, or extent of interleukin-4 production."" [GOC:mah, PMID:29778524]",30,3838,19,18452,0.0049504950495049506,0.6333333333333333,query_1,"['GO:0001817', 'GO:0032633']"
GO:BP,GO:0032633,interleukin-4 production,2.4029434274835883e-05,True,"""The appearance of interleukin-4 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",30,3838,19,18452,0.0049504950495049506,0.6333333333333333,query_1,['GO:0001816']
GO:BP,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,2.4029434274835883e-05,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor superfamily cytokine production."" [GO_REF:0000058, GOC:TermGenie, PMID:24187568]",91,3838,40,18452,0.010422094841063054,0.43956043956043955,query_1,"['GO:0001819', 'GO:0071706', 'GO:1903555']"
GO:BP,GO:0002700,regulation of production of molecular mediator of immune response,2.6241462651871557e-05,True,"""Any process that modulates the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",169,3838,63,18452,0.01641479937467431,0.3727810650887574,query_1,"['GO:0002440', 'GO:0002697', 'GO:0010468']"
GO:BP,GO:0001914,regulation of T cell mediated cytotoxicity,2.8161189875836994e-05,True,"""Any process that modulates the frequency, rate, or extent of T cell mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",38,3838,22,18452,0.005732152162584679,0.5789473684210527,query_1,"['GO:0001910', 'GO:0001913', 'GO:0002709']"
GO:BP,GO:0002831,regulation of response to biotic stimulus,2.8161189875836994e-05,True,"""Any process that modulates the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",505,3838,151,18452,0.03934340802501303,0.299009900990099,query_1,"['GO:0009607', 'GO:0048583']"
GO:BP,GO:0002444,myeloid leukocyte mediated immunity,2.858358208994756e-05,True,"""Any process involved in the carrying out of an immune response by a myeloid leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",98,3838,42,18452,0.010943199583116207,0.42857142857142855,query_1,['GO:0002443']
GO:BP,GO:0002438,acute inflammatory response to antigenic stimulus,2.8657586500136733e-05,True,"""An acute inflammatory response to an antigenic stimulus. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",23,3838,16,18452,0.004168837936425221,0.6956521739130435,query_1,"['GO:0002437', 'GO:0002526']"
GO:BP,GO:0002883,regulation of hypersensitivity,3.197865155598392e-05,True,"""Any process that modulates the frequency, rate, or extent of hypersensitivity."" [GOC:add]",9,3838,9,18452,0.002344971339239187,1.0,query_1,"['GO:0002524', 'GO:0002864']"
GO:BP,GO:0070269,pyroptotic inflammatory response,3.234862417486773e-05,True,"""A gasdermin-dependent inflammatory response that is associated with the generation of pyrogenic mediators such as IL-1beta and IL-18. Gasdermins are activated by caspase-1 or caspase-4/11, or by certain granzymes. In some, but not all cells, it can lead to pyroptotic programmed cell death."" [PMID:18846107, PMID:21760595, PMID:33883744]",33,3838,20,18452,0.005211047420531527,0.6060606060606061,query_1,['GO:0006954']
GO:BP,GO:0046635,positive regulation of alpha-beta T cell activation,3.236348122329597e-05,True,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",70,3838,33,18452,0.008598228243877019,0.4714285714285714,query_1,"['GO:0046631', 'GO:0046634', 'GO:0050870']"
GO:BP,GO:0045953,negative regulation of natural killer cell mediated cytotoxicity,3.745569129859392e-05,True,"""Any process that stops, prevents, or reduces the rate of natural killer mediated cytotoxicity."" [GOC:add, ISBN:0781735149]",21,3838,15,18452,0.0039082855653986455,0.7142857142857143,query_1,"['GO:0001911', 'GO:0002716', 'GO:0042267', 'GO:0042269']"
GO:BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,3.765000360323411e-05,True,"""An immune response dependent upon secreted immunoglobulin. An example of this process is found in Mus musculus."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",44,3838,24,18452,0.006253256904637832,0.5454545454545454,query_1,"['GO:0006959', 'GO:0016064']"
GO:BP,GO:0050921,positive regulation of chemotaxis,3.7976682865592146e-05,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient."" [GOC:ai]",129,3838,51,18452,0.013288170922355394,0.3953488372093023,query_1,"['GO:0006935', 'GO:0032103', 'GO:0040017', 'GO:0050920']"
GO:BP,GO:0035710,"CD4-positive, alpha-beta T cell activation",3.9507870875950455e-05,True,"""The change in morphology and behavior of a CD4-positive, alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [CL:0000624, GOC:BHF]",119,3838,48,18452,0.012506513809275664,0.40336134453781514,query_1,['GO:0046631']
GO:BP,GO:0042113,B cell activation,4.148198358572514e-05,True,"""The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:mgi_curators, ISBN:0781735149]",244,3838,83,18452,0.021625846795205836,0.3401639344262295,query_1,['GO:0046649']
GO:BP,GO:0045589,regulation of regulatory T cell differentiation,4.65690611014721e-05,True,"""Any process that modulates the frequency, rate or extent of differentiation of regulatory T cells."" [ISBN:0781735149]",31,3838,19,18452,0.0049504950495049506,0.6129032258064516,query_1,"['GO:0045066', 'GO:0045580']"
GO:BP,GO:0002717,positive regulation of natural killer cell mediated immunity,4.65690611014721e-05,True,"""Any process that activates or increases the frequency, rate, or extent of natural killer cell mediated immunity."" [GOC:add]",26,3838,17,18452,0.004429390307451798,0.6538461538461539,query_1,"['GO:0002228', 'GO:0002708', 'GO:0002715', 'GO:0045089']"
GO:BP,GO:0030101,natural killer cell activation,4.667105437331965e-05,True,"""The change in morphology and behavior of a natural killer cell in response to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",71,3838,33,18452,0.008598228243877019,0.4647887323943662,query_1,['GO:0046649']
GO:BP,GO:0002524,hypersensitivity,5.6833085013939135e-05,True,"""An inflammatory response to an exogenous environmental antigen or an endogenous antigen initiated by the adaptive immune system."" [GOC:jal, ISBN:0781735149]",17,3838,13,18452,0.0033871808233454925,0.7647058823529411,query_1,['GO:0002438']
GO:BP,GO:0060263,regulation of respiratory burst,5.6833085013939135e-05,True,"""Any process that modulates the rate frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [GOC:dph, GOC:tb]",17,3838,13,18452,0.0033871808233454925,0.7647058823529411,query_1,"['GO:0019222', 'GO:0045730']"
GO:BP,GO:0050896,response to stimulus,5.83424183927834e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",7065,3838,1596,18452,0.4158415841584158,0.2259023354564756,query_1,['GO:0008150']
GO:BP,GO:0045066,regulatory T cell differentiation,5.948045350656346e-05,True,"""The process in which a relatively unspecialized T cell acquires specialized features of a regulatory T cell. Regulatory T cells control or suppress immune responses through a variety of mechanisms and subsets include the CD4+CD25+ cell type as well as certain CD8+ cell types."" [ISBN:0781735149]",34,3838,20,18452,0.005211047420531527,0.5882352941176471,query_1,['GO:0030217']
GO:BP,GO:0030593,neutrophil chemotaxis,6.441353056084956e-05,True,"""The directed movement of a neutrophil cell, the most numerous polymorphonuclear leukocyte found in the blood, in response to an external stimulus, usually an infection or wounding."" [GOC:jl, ISBN:0198506732]",75,3838,34,18452,0.008858780614903595,0.4533333333333333,query_1,"['GO:0071621', 'GO:1990266']"
GO:BP,GO:0031295,T cell costimulation,6.647563301496953e-05,True,"""The process of providing, via surface-bound receptor-ligand pairs, a second, antigen-independent, signal in addition to that provided by the T cell receptor to augment T cell activation."" [ISBN:0781735149]",48,3838,25,18452,0.006513809275664409,0.5208333333333334,query_1,"['GO:0031294', 'GO:0050870']"
GO:BP,GO:0043299,leukocyte degranulation,6.956829712262709e-05,True,"""The regulated exocytosis of secretory granules by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",69,3838,32,18452,0.008337675872850442,0.463768115942029,query_1,"['GO:0002252', 'GO:0045055', 'GO:0051649']"
